GUID,Level,Book,GrammarPoint,CleanGrammarPoint,Connection,MeaningCN,ExplanationCN,ExampleJP,ExampleCN,SimilarGrammar,FunctionCategory,SourceBatch,SourcePageImage,SourceType,Confidence,ReviewStatus,NoiseReason,Tags
30292479ee9d93b2,N2,日语蓝宝书_N2,～ ずにすむ / ないですむ / なくてすむ,～ ずにすむ/ないですむ/なくてすむ,動詞ない形去ない + ずに,不用...也可以；避免了...,表示没有做某事也解决了，或避免了不好的情况。,朝ご飯を食べ（ずに）、学校へ行った。,没吃早饭就去了学校。,同类或相近表达请结合原书相似语法页复习。,不必要/避免,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,60,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
d477472169a4cf4e,N2,日语蓝宝书_N2,～ ずにはいられない / ないではいられない,～ ずにはいられない/ないではいられない,動詞ない形去ない + ずに,不由得...；忍不住...,表示情感或身体反应强烈，无法抑制。,朝ご飯を食べ（ずに）、学校へ行った。,没吃早饭就去了学校。,同类或相近表达请结合原书相似语法页复习。,自然反应,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,60,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
401d4c134a0a2557,N2,日语蓝宝书_N2,～ せいで / せいか / せいだ / せいにする ・ ～ たいばかりに / ほしいばかりに,～ せいで/せいか/せいだ/せいにする,名詞 + にする,都怪；因为,表示不好的结果由前项原因造成。,昼ご飯はカレー（にする）。,午饭决定吃咖喱。,同类或相近表达请结合原书相似语法页复习。,原因,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,50,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
13310d0db7239866,N2,日语蓝宝书_N2,～ せいで / せいか / せいだ / せいにする ・ ～ たいばかりに / ほしいばかりに,～ たいばかりに/ほしいばかりに,動詞ます形 + たい,正因为...才,表示由于前项原因导致不理想结果，带后悔语气。,日本へ行き（たい）です。,我想去日本。,同类或相近表达请结合原书相似语法页复习。,原因,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,75,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
cd9d2cd149704ad7,N2,日语蓝宝书_N2,～ だけ / だけあって / だけに / だけのことはある,～ だけ/だけあって/だけに/だけのことはある,普通形 + の,不愧是；值得,表示与前项评价相称，确实有相应价值。,走る（の）が好きです。,我喜欢跑步。,同类或相近表达请结合原书相似语法页复习。,评价,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,75,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
f5d4d6166f7927f4,N2,日语蓝宝书_N2,たとえ ～ ても ～ たところ,～ ても,動詞て形 / い形容詞くて + も,即使...也,表示让步条件。,雨が降っ（ても）、行きます。,即使下雨也去。,同类或相近表达请结合原书相似语法页复习。,让步,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,50,auto_completed,,jp_grammar N2 日语蓝宝书_N2 batch_01 kept_needs_explanation auto_completed
6d4d7d9fb4de9bff,N2,日语蓝宝书_N2,たとえ ～ ても ～ たところ,～ たところ,接续：～ たところ。按原书条目和句中词形使用。,即使...也；刚...,可表示做了前项后发现某结果，也可表示逆接条件。,この文では（たところ）の使い方を確認します。,这句话用于确认“～ たところ”的用法。,同类或相近表达请结合原书相似语法页复习。,时间/逆接,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,65,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
4d7723c16bdea903,N2,日语蓝宝书_N2,～ たところが,～ たところが,名詞 + が / 普通形 + が,即使...也；刚...,可表示做了前项后发现某结果，也可表示逆接条件。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,时间/逆接,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,65,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
01be3fac181085e3,N2,日语蓝宝书_N2,～ たとたん ( に ),～ たとたん(に),接续：～ たとたん(に)。按原书条目和句中词形使用。,刚一...就,表示前项刚发生，后项立刻发生，多为意外情况。,この文では（たとたん(に)）の使い方を確認します。,这句话用于确认“～ たとたん(に)”的用法。,同类或相近表达请结合原书相似语法页复习。,时间,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,50,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
3bc1261ea18056e3,N2,日语蓝宝书_N2,～ たばかり,～ たばかり,普通形 + か,刚刚；光是,可表示动作刚完成，也可表示限定或偏向。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,时间/限定,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,65,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
796c3c750b507480,N2,日语蓝宝书_N2,～ たびに,～ たびに,動詞辞書形 / 名詞の + たびに,每当...就,表示每次发生前项时，都会发生后项。,この歌を聞く（たびに）、学生時代を思い出す。,每次听这首歌都会想起学生时代。,同类或相近表达请结合原书相似语法页复习。,时间/反复,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,50,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
ceee97e785245ff7,N2,日语蓝宝书_N2,～ だらけ,～ だらけ,名詞 + だらけ,满是...；净是...,表示不好的东西很多，到处都是。,服が泥（だらけ）になった。,衣服满是泥。,同类或相近表达请结合原书相似语法页复习。,数量/负面,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,50,auto_completed,,jp_grammar N2 日语蓝宝书_N2 batch_01 kept_needs_explanation auto_completed
cd2b77f55e8be9cd,N2,日语蓝宝书_N2,～ ついでに,～ ついでに,接续：～ ついでに。按原书条目和句中词形使用。,顺便,表示利用做某事的机会顺便做另一件事。,この文では（ついでに）の使い方を確認します。,这句话用于确认“～ ついでに”的用法。,同类或相近表达请结合原书相似语法页复习。,附带,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,50,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
1aabcb390f1ef77a,N2,日语蓝宝书_N2,～ っこなし,～ っこなし,動詞ます形 + っこない / っこなし,绝不可能...,口语，表示强烈否定某事发生的可能性。,そんな難しい問題は分かり（っこない）。,那么难的问题绝不可能懂。,同类或相近表达请结合原书相似语法页复习。,可能/否定,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,50,auto_completed,,jp_grammar N2 日语蓝宝书_N2 batch_01 kept_needs_explanation auto_completed
043afb8d1021ccf0,N2,日语蓝宝书_N2,～ つつ / つつも,～ つつ/つつも,動詞ます形 + つつも,虽然...但是,书面语，表示一边承认前项，一边出现相反后项。,悪いと知り（つつも）、やめられない。,虽然知道不好，却停不下来。,同类或相近表达请结合原书相似语法页复习。,逆接,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,50,auto_completed,,jp_grammar N2 日语蓝宝书_N2 batch_01 kept_needs_explanation auto_completed
486100dd912cb564,N2,日语蓝宝书_N2,～ つつある,～ つつある,動詞ます形 + つつある,正在逐渐...,表示某变化正在持续发展。,景気は回復し（つつある）。,经济正在逐渐恢复。,同类或相近表达请结合原书相似语法页复习。,变化,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,50,auto_completed,,jp_grammar N2 日语蓝宝书_N2 batch_01 kept_needs_explanation auto_completed
54f9a5652b88b967,N2,日语蓝宝书_N2,～ っぽい,～ っぽい,接续：～ っぽい。按原书条目和句中词形使用。,有点...；容易...,表示带有某种倾向、感觉或性质。,この文では（っぽい）の使い方を確認します。,这句话用于确认“～ っぽい”的用法。,同类或相近表达请结合原书相似语法页复习。,性质,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,50,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
d6707760ef363eae,N2,日语蓝宝书_N2,～ つもり,～ つもり,名詞 + も,打算；自以为,表示计划、意图，或说话人主观认为如此。,私（も）行きます。,我也去。,同类或相近表达请结合原书相似语法页复习。,意志/判断,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,65,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
0af2ee5233422bad,N2,日语蓝宝书_N2,～ つもりで,～ つもりで,名詞 + も,打算；自以为,表示计划、意图，或说话人主观认为如此。,私（も）行きます。,我也去。,同类或相近表达请结合原书相似语法页复习。,意志/判断,batch_01,日语蓝宝书_N2__part_01-13.png,toc_or_heading,65,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
7d97a7d8b13b1487,N2,日语蓝宝书_N2,～ て以来,～ て以来,接续：～ て以来。按原书条目和句中词形使用。,自从...以来,表示从过去某时点到现在一直持续。,この文では（て以来）の使い方を確認します。,这句话用于确认“～ て以来”的用法。,同类或相近表达请结合原书相似语法页复习。,时间/持续,batch_01,日语蓝宝书_N2__part_01-14.png,toc_or_heading,50,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
a2e6074b586fd0af,N2,日语蓝宝书_N2,～ てからでないと / てからでなければ,～ てからでないと/てからでなければ,動詞て形 + からでないと / からでなければ,不...之后就不能,表示必须先完成前项，后项才可能成立。,実物を見（てからでないと）、決められません。,不看过实物之后，就不能决定。,同类或相近表达请结合原书相似语法页复习。,条件/顺序,batch_01,日语蓝宝书_N2__part_01-14.png,toc_or_heading,60,auto_completed,,jp_grammar N2 日语蓝宝书_N2 batch_01 kept_needs_explanation auto_completed
0c0bdcda74c0bfcf,N2,日语蓝宝书_N2,～ てしようがない / てしようがない,～ てしようがない/てしようがない,動詞て形 / い形容詞くて / な形容詞で + しようがない,非常...；...得不得了,表示感情或感觉强烈到无法控制。,試験の結果が気になっ（てしようがない）。,非常在意考试结果。,同类或相近表达请结合原书相似语法页复习。,程度,batch_01,日语蓝宝书_N2__part_01-14.png,toc_or_heading,75,auto_completed,,jp_grammar N2 日语蓝宝书_N2 batch_01 kept_needs_explanation auto_completed
5afb88da2c8f9311,N2,日语蓝宝书_N2,～ てたまらない,～ てたまらない,動詞て形 / い形容詞くて / な形容詞で + たまらない,非常...；...得受不了,表示感情、感觉或欲望非常强烈。,家族に会いたく（てたまらない）。,非常想见家人。,同类或相近表达请结合原书相似语法页复习。,程度,batch_01,日语蓝宝书_N2__part_01-14.png,toc_or_heading,50,auto_completed,,jp_grammar N2 日语蓝宝书_N2 batch_01 kept_needs_explanation auto_completed
fc58acd97a6a3049,N2,日语蓝宝书_N2,( ). ～ てでも,～ てでも,動詞て形 + でも,即使...也要,表示为了达成目的，即使采取极端手段也在所不惜。,徹夜し（てでも）、この仕事を終わらせたい。,即使熬夜，也想完成这项工作。,同类或相近表达请结合原书相似语法页复习。,让步/意志,batch_01,日语蓝宝书_N2__part_01-14.png,toc_or_heading,50,auto_completed,,jp_grammar N2 日语蓝宝书_N2 batch_01 kept_needs_explanation auto_completed
02f6e2110bf8e856,N2,日语蓝宝书_N2,～ てはいられない,～ てはいられない,動詞て形 + はいられない,不能继续...；不能老是...,表示情况紧迫，不能维持前项状态。,時間がないので、休ん（ではいられない）。,因为没时间，不能再休息了。,同类或相近表达请结合原书相似语法页复习。,状态/紧迫,batch_01,日语蓝宝书_N2__part_01-14.png,toc_or_heading,50,auto_completed,,jp_grammar N2 日语蓝宝书_N2 batch_01 kept_needs_explanation auto_completed
d0c1a121e061108f,N2,日语蓝宝书_N2,～ てばかりはいられない / てばかりもいられない,～ てばかりはいられない/てばかりもいられない,普通形 + か,刚刚；光是,可表示动作刚完成，也可表示限定或偏向。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,时间/限定,batch_01,日语蓝宝书_N2__part_01-14.png,toc_or_heading,75,auto_enriched,,jp_grammar N2 日语蓝宝书_N2 batch_01 auto_enriched auto_completed
